severity	event_type	display_message	uuid	version	timestamp	outcome.result	outcome.reason	actor.id	actor.type	actor.display_name	actor.alternate_id	authentication_context.authentication_step	authentication_context.authentication_provider	authentication_context.credential_provider	authentication_context.credential_type	authentication_context.issuer	authentication_context.external_session_id	client.zone	client.ip_address	client.device	client.user_agent.raw_user_agent	client.user_agent.os	client.user_agent.browser	client.geographical_context.country	client.geographical_context.city	client.geographical_context.postal_code	client.geographical_context.geolocation.lon	client.geographical_context.geolocation.lat	transaction.id	transaction.type	debug_context.debug_data.request_uri	legacy_event_type	target0.id	target0.type	target0.alternate_id	target0.display_name	target1.id	target1.type	target1.alternate_id	target1.display_name	target2.id	target2.type	target2.alternate_id	target2.display_name	target3.id	target3.type	target3.alternate_id	target3.display_name
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	b76e1da7-e570-4112-95e3-0649a4c25392	0	2018-12-05T22:12:27.421Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhNS4g-tdiEFt7U3@AurgAAABE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	9e078bb4-8411-4c48-b8dd-c3de41567c7c	0	2018-12-05T22:12:26.495Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhNShxkpxHw0QM6ztj2BgAAA50	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.session.start	User login to Okta	4759a709-092c-4caf-b425-8597efd84368	0	2018-12-05T21:52:26.408Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhIms2r9Nyyyesp8mBvHwAAABY	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	92285a12-1148-4ce0-a7e6-f4df330e03f9	0	2018-12-05T21:52:26.907Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhImndV7iqEoCmsNJAQewAAEWA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	86f941f1-147a-48b0-add0-c3a0aa1a6ce0	0	2018-12-05T22:32:27.800Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhR@82r9Nyyyesp8mBKOQAAAEE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	7f691e9d-f26e-435a-9169-d0fc7f7fee93	0	2018-12-05T22:32:27.061Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhR@gIh63ttyB0W92IXXQAADmY	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.session.start	User login to Okta	ee1a1d44-1206-4416-854a-0089e0ee5150	0	2018-12-05T22:22:26.629Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhPoog-tdiEFt7U3@Bh2wAAABs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	2c75774f-18f3-4699-a45c-dd8b65872254	0	2018-12-05T22:22:27.601Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:78aa:9931:a34d:16c9	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhPo4pdFDlcq0e@KeNQDwAAAGs	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	fefb9e59-f758-483c-86a6-ba817f7685e7	0	2018-12-06T01:19:21.053Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAh5GW8TMk2oby33FdjdiwAABpA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	7e667a25-b47b-4869-b948-c029129932c6	0	2018-12-06T01:19:21.606Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAh5GZGRlNwqJ6lqARj4MAAAEbI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	0ca6a996-53d5-4ae1-90d0-ff5ea52265e8	0	2018-12-06T00:49:21.618Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhyEYg-tdiEFt7U3@BWzwAAAMM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	7aff4419-e5f2-4174-b24a-0c1bf52059ee	0	2018-12-06T00:49:20.793Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAhyEEVLbda7qutTDVpfNAAABOk	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	595e8b79-e397-43ca-9eac-cc62d42fe546	0	2018-12-06T00:59:20.970Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAh0aMROEMIZFly@Yi8y6gAAE3s	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	b7eb6580-a302-446c-94bd-66d12e9d8846	0	2018-12-06T00:59:22.607Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAh0agIh63ttyB0W92IVUgAADsM	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.session.start	User login to Okta	685e11c6-3b35-497f-a790-83c6a991ae19	0	2018-12-06T01:39:21.470Z	FAILURE	INVALID_CREDENTIALS	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAh9yYpdFDlcq0e@KeMDvgAAAGI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_failed																
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	9e6f80e4-09da-4b0d-9007-fc48493d73f5	0	2018-12-06T01:39:21.226Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:2c2d:13dd:63c9:c137	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAh9yUTJjyDpPfauhaMnZgAAA9U	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	5ace470a-a261-4041-b67f-859bc655567e	0	2018-12-06T15:37:32.888Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102gCD6-SzLRGab22ElThMXiA	null	2001:569:bdfb:f600:b1d3:4cc:fc41:2e6d	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAlCPG8TMk2oby33FdgH2wAABnE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	core.user_auth.login_success																
INFO	user.authentication.sso	User single sign on to app	b0dd99ed-cc80-4ced-b567-d547f58bcba2	0	2018-12-06T15:37:33.146Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102gCD6-SzLRGab22ElThMXiA	null	2001:569:bdfb:f600:b1d3:4cc:fc41:2e6d	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAlCPG8TMk2oby33FdgH2wAABnE	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.auth.sso	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	c0f7ac1d-fbda-4947-a0e6-88017b46457e	0	2018-12-05T16:38:21.023Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:e5da:7026:e7d2:8fb5	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf@-IpdFDlcq0e@KePpAAAAADo	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	53fd97a3-61d4-47e4-89e7-a97d92c8fd1b	0	2018-12-05T16:28:20.585Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:ec6c:7c4c:6d50:65b1	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf8pEo1cKh3Wir8Lw9HBgAAAZA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	07156ed0-3181-4ef3-8e46-575bf47def51	0	2018-12-05T16:28:21.059Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:ec6c:7c4c:6d50:65b1	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf8pETJjyDpPfauhaPwMwAAA78	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	8b374e1b-236c-48af-b771-a958efee1b16	0	2018-12-05T16:28:26.178Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	154.5.180.236	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf8qog-tdiEFt7U3@BVYwAAABA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	6f5353fe-6aa7-4879-b5fa-a8eb595d87e8	0	2018-12-05T16:28:45.924Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:e5da:7026:e7d2:8fb5	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf8vVb3TvtiNk5gEjdc3QAAB-8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	0ebd0ab9-2f95-4758-b240-e6ce54b90d69	0	2018-12-05T16:29:13.619Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:e5da:7026:e7d2:8fb5	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf82cROEMIZFly@Yi@1JQAAEvA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
INFO	user.session.start	User login to Okta	951531a4-4e60-4de4-897e-4213bb954c6d	0	2018-12-05T17:35:21.324Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					1022N39dOFZTza6ixwge6SZWg	null	154.5.180.236	Computer	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36	Windows 7	CHROME	Canada	Victoria	V8Z	-123.4003	48.4993	XAgMWFb3TvtiNk5gEjeqLAAACHc	WEB	/api/v1/authn/credentials/change_password	core.user_auth.login_success																
INFO	application.user_membership.update	Updated user application property	2f685560-a876-4148-ba27-7378433c6f8a	0	2018-12-05T17:35:21.212Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					trsSHgZXiD0QzeyTdX5yblUsg												unknown			app.generic.config.app_user_property_update	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe				
INFO	application.user_membership.update	Updated user application property	0e4e9b87-2329-4983-8861-9581120410db	0	2018-12-05T17:35:21.228Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					trsSHgZXiD0QzeyTdX5yblUsg												unknown			app.generic.config.app_user_property_update	0ua28o67EmpJoiF1i355	AppUser	jdoe@acme.com	John Doe	0oa21hoo5Lw8oVOTS355	AppInstance	G Suite	G Suite	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe				
INFO	application.user_membership.update	Updated user application property	c80325f2-cc35-4982-bb63-261fe488b0e4	0	2018-12-05T17:35:21.251Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					trsSHgZXiD0QzeyTdX5yblUsg												unknown			app.generic.config.app_user_property_update	0ua2whz6fVPDdh1E9356	AppUser	Itraore	John Doe	0oa2vu7nfoA1RzncS356	AppInstance	ad.plurilock.com	Active Directory	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe				
INFO	application.provision.user.push_okta_password	Push user's Okta password to application	5f36b1f1-6a30-498d-9ad6-3e18f9a378a1	0	2018-12-05T17:35:21.609Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					trsjsel_7cbRjKmlJzUAz1zzA												pwj5i9yv1TsejSMnf356	JOB		app.user_management.push_okta_password_update	0ua2whz6fVPDdh1E9356	AppUser	Itraore	John Doe	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe	0oa2vu7nfoA1RzncS356	AppInstance	ad.plurilock.com	Active Directory				
INFO	application.provision.user.push_okta_password	Push user's Okta password to application	0d9858df-22b1-4ef6-94df-07a7be9d822e	0	2018-12-05T17:35:21.586Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					trsTGZQ-YqRRpuhYED12b4GXg												pwj5i9yv0HacaeNZg356	JOB		app.user_management.push_okta_password_update	0ua28o67EmpJoiF1i355	AppUser	jdoe@acme.com	John Doe	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe	0oa21hoo5Lw8oVOTS355	AppInstance	G Suite	G Suite				
INFO	application.provision.user.password		7eda3abd-d086-4169-8d47-f0e8b636e078	0	2018-12-05T17:35:22.139Z	FAILURE	Resource Not Found: userKey	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0																	pwj5i9yv0HacaeNZg356	JOB		app.google.user_management.error.push_password_update	0oa21hoo5Lw8oVOTS355	AppInstance	G Suite	G Suite	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe	0ua28o67EmpJoiF1i355	AppUser	jdoe@acme.com	John Doe				
INFO	user.account.update_password	User update password for Okta	31a94c9b-1d91-4eb6-87af-77750e564fcf	0	2018-12-05T17:35:21.169Z	SUCCESS		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					trsSHgZXiD0QzeyTdX5yblUsg												unknown			core.user.config.password_update.success	00u1ul4mozQCM7qTS355	User	jdoe@acme.com	John Doe												
INFO	policy.evaluate_sign_on	Evaluation of sign-on policy	98e23e51-56fe-4249-9e0a-9742243a8021	0	2018-12-05T17:34:09.427Z	ALLOW	Sign-on policy evaluation resulted in ALLOW	00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					102AfqcAlchT4enJdVaiObAvw	null	154.5.180.236	Computer	Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36	Windows 7	CHROME	Canada	Victoria	V8Z	-123.4003	48.4993	XAgMEc2r9Nyyyesp8mAtxwAAAEs	WEB	/api/v1/authn		00p2edi25Mc2YEL1N355	PolicyEntity	unknown	Geographic Restrictions	0pr2ee7nIH8dkczUf355	PolicyRule	00p2edi25Mc2YEL1N355	Permit All								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	ac93287b-8f03-42e8-a1e1-bdc692d7c792	0	2018-12-05T16:58:20.840Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:e5da:7026:e7d2:8fb5	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAgDrHdV7iqEoCmsNJBbMAAAEXI	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	65ce9d45-192e-4432-a1f0-b1e0bf7cd7c1	0	2018-12-05T17:26:50.080Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:b9ed:5fb0:f74d:a7cb	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAgKWvW1N-EwFv6kCEYcZwAABNc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	626cea2e-b034-45ab-b0cf-e9869e8d3081	0	2018-12-05T17:28:21.342Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:b9ed:5fb0:f74d:a7cb	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAgKtT45Sm56lTlgW89XhwAAACY	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	05e798c2-81f3-4342-8074-9ee52318541b	0	2018-12-05T17:48:21.207Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:b9ed:5fb0:f74d:a7cb	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAgPZYg-tdiEFt7U3@D1GwAAAHc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	a525c49f-2eb8-476b-921d-1c21765e7a85	0	2018-12-05T17:58:21.146Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:b9ed:5fb0:f74d:a7cb	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAgRvVb3TvtiNk5gEjcgTQAACAA	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	874c0e70-647e-4298-b9dd-bcdea63c8ca7	0	2018-12-05T16:03:29.347Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:ec6c:7c4c:6d50:65b1	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAf20Yy9wVR6UxDlPs9FawAACe8	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	21055772-3147-40d8-9d26-3b2f6ea90d4f	0	2018-12-05T15:43:40.629Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:ec6c:7c4c:6d50:65b1	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAfyLFb3TvtiNk5gEjdwTgAAB9I	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
WARN	user.authentication.auth_via_richclient	Authentication of a user via Rich Client	59226a9f-9ad6-428f-987f-a4b2fabfbd7e	0	2018-12-05T15:43:28.194Z	FAILURE		00u1ul4mozQCM7qTS355	User	John Doe	jdoe@acme.com	0					unknown	null	2001:569:bdfb:f600:ec6c:7c4c:6d50:65b1	unknown	unknown	unknown	unknown	Canada	Victoria	V8Z	-123.4003	48.4993	XAfyIHdV7iqEoCmsNJDjCQAAEXc	WEB	/app/office365/exk1uhg7CDuio8MKn355/sso/wsfed/active	app.rich_client.login_failure	0oa1uhg86q0mMr8lb355	AppInstance	Microsoft Office 365	Microsoft Office 365	0ua21cjq4uOjWj2aN355	AppUser	jdoe@acme.com	John Doe								
